item_id,product_name,current_stock,stock_status,priority,alert
1059,LightPink Autem,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 485 exceed current stock 0
1060,Olive Ratione,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
1061,Khaki Doloremque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 450 exceed current stock 0
1062,LightGray Aliquam,0,Overstock,Low,Future Restock Warning: Forecasted sales 447 exceed current stock 0
1063,Gold Numquam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
1064,Gray Molestiae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 482 exceed current stock 0
1065,Black Reprehenderit,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 438 exceed current stock 0
1066,Aquamarine Repudiandae,0,Overstock,Low,Future Restock Warning: Forecasted sales 432 exceed current stock 0
1067,DarkRed Alias,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1068,Coral Aspernatur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 438 exceed current stock 0
1069,LightGray Minima,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1070,LightBlue Molestias,0,Overstock,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1071,RosyBrown Minima,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
1072,Pink Soluta,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1073,Lavender Sed,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
1074,LavenderBlush Nesciunt,0,Overstock,Medium,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1075,Purple Ad,0,Overstock,Medium,Future Restock Warning: Forecasted sales 444 exceed current stock 0
1076,Brown Nobis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
1077,Tomato Repellendus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1078,LightSalmon Magnam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
1079,YellowGreen Autem,0,Perfect,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1080,Turquoise Itaque,0,Overstock,Medium,Future Restock Warning: Forecasted sales 462 exceed current stock 0
1081,Olive Doloremque,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 434 exceed current stock 0
1082,DarkRed Labore,0,Overstock,Medium,Future Restock Warning: Forecasted sales 431 exceed current stock 0
1083,BurlyWood Ad,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 480 exceed current stock 0
1084,DarkCyan Expedita,0,Perfect,Medium,Future Restock Warning: Forecasted sales 471 exceed current stock 0
1085,PowderBlue Perspiciatis,0,Overstock,Low,Future Restock Warning: Forecasted sales 432 exceed current stock 0
1086,MediumSlateBlue Placeat,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
1087,YellowGreen Quisquam,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 411 exceed current stock 0
1088,LimeGreen Expedita,0,Overstock,Medium,Future Restock Warning: Forecasted sales 427 exceed current stock 0
1089,DarkTurquoise Omnis,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 494 exceed current stock 0
1090,LightYellow Animi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 473 exceed current stock 0
1091,LightPink Sit,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 463 exceed current stock 0
1092,LemonChiffon Laboriosam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
1093,MediumSeaGreen Facilis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 432 exceed current stock 0
1094,MediumVioletRed Dolorum,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
1095,MediumTurquoise Magnam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 407 exceed current stock 0
1096,LawnGreen Quia,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
1097,AntiqueWhite Consectetur,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
1098,LightSkyBlue Reprehenderit,0,Overstock,Medium,Future Restock Warning: Forecasted sales 422 exceed current stock 0
1099,Turquoise Recusandae,0,Overstock,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1100,Moccasin Beatae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 436 exceed current stock 0
1101,Silver Cupiditate,0,Overstock,Medium,Future Restock Warning: Forecasted sales 446 exceed current stock 0
1102,DimGray Delectus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
1103,Pink Quam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
1104,Green Incidunt,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
1105,Chocolate Culpa,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
1106,LightSeaGreen Voluptatibus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1107,Coral Modi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1108,GoldenRod Ad,0,Overstock,Medium,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1109,PowderBlue Tempora,0,Perfect,Medium,Future Restock Warning: Forecasted sales 450 exceed current stock 0
1110,DimGray At,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1111,Cornsilk Quaerat,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1112,PaleVioletRed Perspiciatis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 397 exceed current stock 0
1113,IndianRed Possimus,0,Overstock,Low,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1114,Gray Sint,0,Overstock,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1115,AntiqueWhite Dolorem,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 459 exceed current stock 0
1116,Aqua Perspiciatis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 435 exceed current stock 0
1117,LightSkyBlue Eaque,0,Overstock,Medium,Future Restock Warning: Forecasted sales 450 exceed current stock 0
1118,Brown Tempore,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 415 exceed current stock 0
1119,MediumSlateBlue Voluptas,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
1120,DarkSlateGray Fugit,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
1121,Silver Consectetur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
1122,Blue Tenetur,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1123,Azure Voluptas,0,Perfect,Medium,Future Restock Warning: Forecasted sales 450 exceed current stock 0
1124,Navy Possimus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1125,HoneyDew Nulla,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 464 exceed current stock 0
1126,LightPink Unde,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
1127,Turquoise Consectetur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 420 exceed current stock 0
1128,PaleGreen Soluta,0,Overstock,Medium,Future Restock Warning: Forecasted sales 440 exceed current stock 0
1129,OliveDrab Impedit,0,Overstock,Low,Future Restock Warning: Forecasted sales 435 exceed current stock 0
1130,DarkOrchid Minima,0,Overstock,Low,Future Restock Warning: Forecasted sales 445 exceed current stock 0
1131,LightSkyBlue Quo,0,Perfect,Medium,Future Restock Warning: Forecasted sales 439 exceed current stock 0
1132,DodgerBlue Odio,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1133,Magenta Maiores,0,Perfect,Medium,Future Restock Warning: Forecasted sales 432 exceed current stock 0
1134,Yellow Maxime,0,Overstock,Low,Future Restock Warning: Forecasted sales 418 exceed current stock 0
1135,CornflowerBlue Laboriosam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1136,DarkGoldenRod Eum,0,Overstock,Low,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1137,DarkSlateGray Tenetur,0,Overstock,Low,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1138,MediumTurquoise Eum,0,Overstock,Low,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1139,MediumTurquoise Ab,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 473 exceed current stock 0
1140,Orange Amet,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 426 exceed current stock 0
1141,SteelBlue Facere,0,Perfect,Medium,Future Restock Warning: Forecasted sales 411 exceed current stock 0
1142,DarkSeaGreen Recusandae,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
1143,MediumSeaGreen Ab,0,Perfect,Medium,Future Restock Warning: Forecasted sales 452 exceed current stock 0
1144,DeepPink Praesentium,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1145,BlanchedAlmond Cumque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
1146,LightSeaGreen Dolore,0,Overstock,Medium,Future Restock Warning: Forecasted sales 415 exceed current stock 0
1147,BlanchedAlmond Alias,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 435 exceed current stock 0
1148,DodgerBlue Aut,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 450 exceed current stock 0
1149,LightSalmon Autem,0,Overstock,Low,Future Restock Warning: Forecasted sales 432 exceed current stock 0
1150,FireBrick Est,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
1151,Snow Occaecati,0,Overstock,Low,Future Restock Warning: Forecasted sales 458 exceed current stock 0
1152,BlanchedAlmond Ducimus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
1153,RoyalBlue Culpa,0,Perfect,Medium,Future Restock Warning: Forecasted sales 447 exceed current stock 0
1154,Tan Reprehenderit,0,Perfect,Medium,Future Restock Warning: Forecasted sales 461 exceed current stock 0
1155,DeepPink Fugiat,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1156,Gray Debitis,0,Overstock,Low,Future Restock Warning: Forecasted sales 409 exceed current stock 0
1157,DeepPink Eos,0,Overstock,Medium,Future Restock Warning: Forecasted sales 458 exceed current stock 0
1158,GreenYellow Laboriosam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 441 exceed current stock 0
1159,LightGoldenRodYellow Eligendi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
1160,Ivory Magni,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
1161,Yellow Laboriosam,0,Overstock,Low,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1162,FireBrick Exercitationem,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
1163,SeaGreen Sapiente,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 434 exceed current stock 0
1164,LightBlue Vel,0,Overstock,Medium,Future Restock Warning: Forecasted sales 427 exceed current stock 0
1165,LavenderBlush Esse,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
1166,LightPink Consequuntur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 440 exceed current stock 0
1167,CadetBlue Suscipit,0,Overstock,Low,Future Restock Warning: Forecasted sales 478 exceed current stock 0
1168,Peru Voluptate,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
1169,LightSlateGray Sunt,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1170,DarkBlue Adipisci,0,Overstock,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1171,Khaki Et,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 455 exceed current stock 0
1172,PeachPuff Maiores,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 418 exceed current stock 0
1173,Snow Repudiandae,0,Overstock,Medium,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1174,LemonChiffon Ducimus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1175,DarkSeaGreen Repellat,0,Overstock,Low,Future Restock Warning: Forecasted sales 467 exceed current stock 0
1176,DarkSlateBlue Odit,0,Overstock,Low,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1177,Green Modi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 434 exceed current stock 0
1178,CadetBlue Voluptatum,0,Overstock,Medium,Future Restock Warning: Forecasted sales 436 exceed current stock 0
1179,DarkCyan Asperiores,0,Perfect,Medium,Future Restock Warning: Forecasted sales 415 exceed current stock 0
1180,PaleGreen Sunt,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
1181,LightSteelBlue Voluptatum,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1182,Azure Ad,0,Perfect,Medium,Future Restock Warning: Forecasted sales 467 exceed current stock 0
1183,MistyRose Ex,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1184,Magenta Accusantium,0,Overstock,Low,Future Restock Warning: Forecasted sales 461 exceed current stock 0
1185,Lavender Inventore,0,Overstock,Medium,Future Restock Warning: Forecasted sales 465 exceed current stock 0
1186,Lavender Consectetur,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
1187,Red Provident,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
1188,LightSlateGray Molestias,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 403 exceed current stock 0
1189,Peru Non,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1190,Khaki Eaque,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
1191,MediumAquaMarine Velit,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
1192,DarkOrchid Amet,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 468 exceed current stock 0
1193,DarkOrange Esse,0,Perfect,Medium,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1194,Ivory Quas,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
1195,Green Fugit,0,Overstock,Medium,Future Restock Warning: Forecasted sales 472 exceed current stock 0
1196,OrangeRed Dolorem,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1197,DarkMagenta Reiciendis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 449 exceed current stock 0
1198,SteelBlue Dolores,0,Overstock,Medium,Future Restock Warning: Forecasted sales 476 exceed current stock 0
1199,OldLace Fugiat,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1200,SeaGreen Unde,0,Overstock,Low,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1201,Gold Aperiam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1202,CadetBlue Quae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 561 exceed current stock 0
1203,WhiteSmoke Perspiciatis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
1204,MediumSeaGreen Voluptas,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 426 exceed current stock 0
1205,DeepSkyBlue Natus,0,Overstock,Low,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1206,RosyBrown Cumque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
1207,MediumSeaGreen Hic,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 419 exceed current stock 0
1208,LightGray Vitae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 418 exceed current stock 0
1209,OldLace Adipisci,0,Perfect,Medium,Future Restock Warning: Forecasted sales 421 exceed current stock 0
1210,FloralWhite Iure,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
1211,SlateBlue Non,0,Overstock,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1212,PeachPuff Sint,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1213,Azure Consectetur,0,Overstock,Low,Future Restock Warning: Forecasted sales 474 exceed current stock 0
1214,MintCream Modi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1215,LavenderBlush Dolor,0,Overstock,Medium,Future Restock Warning: Forecasted sales 425 exceed current stock 0
1216,Chartreuse Laboriosam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 470 exceed current stock 0
1217,PaleVioletRed Aperiam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1218,DarkSeaGreen Illum,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1219,DarkGray Delectus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1220,LightGray Neque,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 445 exceed current stock 0
1221,Navy Odit,0,Overstock,Medium,Future Restock Warning: Forecasted sales 436 exceed current stock 0
1222,Snow Eos,0,Overstock,Medium,Future Restock Warning: Forecasted sales 452 exceed current stock 0
1223,DarkGoldenRod Vitae,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
1224,MediumPurple Ducimus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 458 exceed current stock 0
1225,LimeGreen Magni,0,Overstock,Low,Future Restock Warning: Forecasted sales 473 exceed current stock 0
1226,DarkViolet Repellendus,0,Overstock,Medium,Future Restock Warning: Forecasted sales 472 exceed current stock 0
1227,Chocolate Quo,0,Overstock,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
1228,DarkGreen Omnis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 435 exceed current stock 0
1229,Azure Quasi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 476 exceed current stock 0
1230,Gainsboro Qui,0,Perfect,Medium,Future Restock Warning: Forecasted sales 423 exceed current stock 0
1231,GreenYellow Sed,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
1232,PeachPuff Praesentium,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 461 exceed current stock 0
1233,AliceBlue Suscipit,0,Perfect,Medium,Future Restock Warning: Forecasted sales 427 exceed current stock 0
1234,BlanchedAlmond Rerum,0,Overstock,Low,Future Restock Warning: Forecasted sales 537 exceed current stock 0
1235,DarkOliveGreen Et,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 479 exceed current stock 0
1236,SteelBlue Dolores,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
1237,PaleTurquoise Optio,0,Perfect,Medium,Future Restock Warning: Forecasted sales 451 exceed current stock 0
1238,OldLace Ipsam,0,Overstock,Low,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1239,CornflowerBlue Esse,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 428 exceed current stock 0
1240,DarkViolet Earum,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
1241,SeaGreen Nobis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
1242,DarkSeaGreen A,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1243,White Ullam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 425 exceed current stock 0
1244,Turquoise Sint,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
1245,SaddleBrown Provident,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 492 exceed current stock 0
1246,Black Ab,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
1247,AliceBlue Cum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 464 exceed current stock 0
1248,NavajoWhite Nemo,0,Perfect,Medium,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1249,MediumSpringGreen Incidunt,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 459 exceed current stock 0
1250,Azure Blanditiis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1251,Turquoise Neque,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1252,Crimson Est,0,Perfect,Medium,Future Restock Warning: Forecasted sales 447 exceed current stock 0
1253,LightCyan Culpa,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
1254,HoneyDew Laudantium,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
1255,GoldenRod Amet,0,Perfect,Medium,Future Restock Warning: Forecasted sales 425 exceed current stock 0
1256,SeaGreen Praesentium,0,Overstock,Low,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1257,MediumBlue Similique,0,Overstock,Low,Future Restock Warning: Forecasted sales 446 exceed current stock 0
1258,MediumBlue Iusto,0,Overstock,Medium,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1259,LightYellow Dolorem,0,Perfect,Medium,Future Restock Warning: Forecasted sales 420 exceed current stock 0
1260,Coral Explicabo,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1261,DarkSlateBlue Repudiandae,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 449 exceed current stock 0
1262,Linen Consectetur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1263,SandyBrown Quae,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1264,BurlyWood Sit,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 406 exceed current stock 0
1265,Aquamarine Quo,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1266,SteelBlue Consectetur,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 470 exceed current stock 0
1267,Lime Et,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 449 exceed current stock 0
1268,Lime Officiis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 468 exceed current stock 0
1269,PapayaWhip Tenetur,0,Overstock,Medium,Future Restock Warning: Forecasted sales 462 exceed current stock 0
1270,BurlyWood Fuga,0,Overstock,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1271,Lime Aut,0,Overstock,Medium,Future Restock Warning: Forecasted sales 448 exceed current stock 0
1272,Purple Molestias,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 468 exceed current stock 0
1273,DarkOliveGreen Cupiditate,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 451 exceed current stock 0
1274,DarkSlateBlue Quaerat,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 411 exceed current stock 0
1275,MediumPurple Incidunt,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 426 exceed current stock 0
1276,AliceBlue In,0,Overstock,Low,Future Restock Warning: Forecasted sales 438 exceed current stock 0
1277,OldLace Incidunt,0,Overstock,Low,Future Restock Warning: Forecasted sales 448 exceed current stock 0
1278,GhostWhite Repudiandae,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 449 exceed current stock 0
1279,Indigo Doloribus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 434 exceed current stock 0
1280,MediumOrchid Quaerat,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 406 exceed current stock 0
1281,Aqua Blanditiis,0,Overstock,Medium,Future Restock Warning: Forecasted sales 476 exceed current stock 0
1282,Violet Quod,0,Perfect,Medium,Future Restock Warning: Forecasted sales 466 exceed current stock 0
1283,OldLace Consequuntur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 416 exceed current stock 0
1284,LightCoral Quam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 459 exceed current stock 0
1285,Olive Facilis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 420 exceed current stock 0
1286,DarkCyan Minima,0,Perfect,Medium,Future Restock Warning: Forecasted sales 450 exceed current stock 0
1287,Silver Porro,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 404 exceed current stock 0
1288,DarkMagenta Quae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 451 exceed current stock 0
1289,MediumSlateBlue Quos,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 479 exceed current stock 0
1290,Bisque In,0,Overstock,Low,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1291,MistyRose Doloremque,0,Overstock,Medium,Future Restock Warning: Forecasted sales 455 exceed current stock 0
1292,SeaShell Sit,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
1293,DeepPink Ex,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
1294,DarkTurquoise Expedita,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 483 exceed current stock 0
1295,MediumBlue Delectus,0,Overstock,Medium,Future Restock Warning: Forecasted sales 437 exceed current stock 0
